url,url_length,num_dots,num_hyphens,num_at,num_question,num_equal,num_slash,https,has_ip,suspicious_word,num_digits,num_subdomains,label
http://login-apple.co,21,1,1,0,0,0,2,0,0,1,0,0,1
http://signin-flipkart.net,26,1,1,0,0,0,2,0,0,1,0,0,1
https://www.apple.in,20,2,0,0,0,0,2,1,0,0,0,1,0
http://apple-account480.com,27,1,1,0,0,0,2,0,0,1,3,0,1
http://update-microsoft.co,26,1,1,0,0,0,2,0,0,1,0,0,1
http://google209.confirm.org,28,2,0,0,0,0,2,0,0,1,3,1,1
https://www.flipkart.in,23,2,0,0,0,0,2,1,0,0,0,1,0
http://secure136-google.in,26,1,1,0,0,0,2,0,0,1,3,0,1
http://flipkart175.verify.in,28,2,0,0,0,0,2,0,0,1,3,1,1
https://www.microsoft.org,25,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.com,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.com,24,2,0,0,0,0,2,1,0,0,0,1,0
http://55.136.41.71/account,27,3,0,0,0,0,3,0,1,1,9,2,1
https://www.facebook.in,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.linkedin.net,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.org,22,2,0,0,0,0,2,1,0,0,0,1,0
http://microsoft-login166.org,29,1,1,0,0,0,2,0,0,1,3,0,1
https://www.github.co,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.in,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.in,21,2,0,0,0,0,2,1,0,0,0,1,0
http://login839-microsoft.org,29,1,1,0,0,0,2,0,0,1,3,0,1
https://www.twitter.net,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.google.in,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.co,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.facebook.com,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.in,23,2,0,0,0,0,2,1,0,0,0,1,0
http://linkedin-account390.in,29,1,1,0,0,0,2,0,0,1,3,0,1
https://www.flipkart.co,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.google.net,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.in,23,2,0,0,0,0,2,1,0,0,0,1,0
http://apple949.update.co,25,2,0,0,0,0,2,0,0,1,3,1,1
http://github238.secure.com,27,2,0,0,0,0,2,0,0,1,3,1,1
http://55.45.248.148/secure,27,3,0,0,0,0,3,0,1,1,10,2,1
https://www.facebook.net,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.twitter.com,23,2,0,0,0,0,2,1,0,0,0,1,0
http://twitter789.verify.in,27,2,0,0,0,0,2,0,0,1,3,1,1
https://www.linkedin.in,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.net,25,2,0,0,0,0,2,1,0,0,0,1,0
http://signin638-linkedin.in,28,1,1,0,0,0,2,0,0,1,3,0,1
https://www.linkedin.org,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.org,23,2,0,0,0,0,2,1,0,0,0,1,0
http://146.80.229.188/account,29,3,0,0,0,0,3,0,1,1,11,2,1
http://password-linkedin.net,28,1,1,0,0,0,2,0,0,1,0,0,1
http://52.179.120.77/signin,27,3,0,0,0,0,3,0,1,1,10,2,1
https://www.linkedin.net,24,2,0,0,0,0,2,1,0,0,0,1,0
http://signin298-google.net,27,1,1,0,0,0,2,0,0,1,3,0,1
http://secure-github.net,24,1,1,0,0,0,2,0,0,1,0,0,1
https://www.facebook.org,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.amazon.net,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.co,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.apple.net,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.facebook.org,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.com,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.com,25,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.net,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.facebook.in,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.linkedin.com,24,2,0,0,0,0,2,1,0,0,0,1,0
http://account-apple.in,23,1,1,0,0,0,2,0,0,1,0,0,1
https://www.github.net,22,2,0,0,0,0,2,1,0,0,0,1,0
http://amazon561.account.org,28,2,0,0,0,0,2,0,0,1,3,1,1
https://www.flipkart.in,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.co,24,2,0,0,0,0,2,1,0,0,0,1,0
http://netflix937.verify.net,28,2,0,0,0,0,2,0,0,1,3,1,1
http://secure338-amazon.co,26,1,1,0,0,0,2,0,0,1,3,0,1
https://www.amazon.co,21,2,0,0,0,0,2,1,0,0,0,1,0
http://confirm481-microsoft.com,31,1,1,0,0,0,2,0,0,1,3,0,1
http://flipkart363.update.com,29,2,0,0,0,0,2,0,0,1,3,1,1
http://github-secure342.co,26,1,1,0,0,0,2,0,0,1,3,0,1
https://www.twitter.co,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.apple.com,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.facebook.org,24,2,0,0,0,0,2,1,0,0,0,1,0
http://google-password214.in,28,1,1,0,0,0,2,0,0,1,3,0,1
http://google-verify859.org,27,1,1,0,0,0,2,0,0,1,3,0,1
https://www.google.com,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.net,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.amazon.org,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.twitter.com,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.co,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.com,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.twitter.in,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.com,25,2,0,0,0,0,2,1,0,0,0,1,0
http://banking-github.co,24,1,1,0,0,0,2,0,0,1,0,0,1
http://amazon-signin938.in,26,1,1,0,0,0,2,0,0,1,3,0,1
https://www.twitter.org,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.apple.in,20,2,0,0,0,0,2,1,0,0,0,1,0
https://www.apple.net,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.com,22,2,0,0,0,0,2,1,0,0,0,1,0
http://google657.secure.net,27,2,0,0,0,0,2,0,0,1,3,1,1
https://www.microsoft.in,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.net,25,2,0,0,0,0,2,1,0,0,0,1,0
http://google376.signin.in,26,2,0,0,0,0,2,0,0,1,3,1,1
http://confirm891-twitter.com,29,1,1,0,0,0,2,0,0,1,3,0,1
http://account-netflix.in,25,1,1,0,0,0,2,0,0,1,0,0,1
https://www.amazon.in,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.com,22,2,0,0,0,0,2,1,0,0,0,1,0
http://update917-microsoft.in,29,1,1,0,0,0,2,0,0,1,3,0,1
https://www.microsoft.co,24,2,0,0,0,0,2,1,0,0,0,1,0
http://login-google.in,22,1,1,0,0,0,2,0,0,1,0,0,1
http://github454.login.net,26,2,0,0,0,0,2,0,0,1,3,1,1
https://www.github.com,22,2,0,0,0,0,2,1,0,0,0,1,0
http://32.181.188.64/signin,27,3,0,0,0,0,3,0,1,1,10,2,1
http://signin528-github.com,27,1,1,0,0,0,2,0,0,1,3,0,1
https://www.microsoft.in,24,2,0,0,0,0,2,1,0,0,0,1,0
http://signin-microsoft.in,26,1,1,0,0,0,2,0,0,1,0,0,1
https://www.google.org,22,2,0,0,0,0,2,1,0,0,0,1,0
http://github-signin445.com,27,1,1,0,0,0,2,0,0,1,3,0,1
https://www.google.in,21,2,0,0,0,0,2,1,0,0,0,1,0
http://apple-verify392.co,25,1,1,0,0,0,2,0,0,1,3,0,1
http://login-github.org,23,1,1,0,0,0,2,0,0,1,0,0,1
http://google-signin663.org,27,1,1,0,0,0,2,0,0,1,3,0,1
http://update-google.org,24,1,1,0,0,0,2,0,0,1,0,0,1
http://update-flipkart.in,25,1,1,0,0,0,2,0,0,1,0,0,1
https://www.microsoft.com,25,2,0,0,0,0,2,1,0,0,0,1,0
http://amazon-password686.in,28,1,1,0,0,0,2,0,0,1,3,0,1
http://225.196.128.237/update,29,3,0,0,0,0,3,0,1,1,12,2,1
http://221.194.138.212/account,30,3,0,0,0,0,3,0,1,1,12,2,1
http://login-facebook.net,25,1,1,0,0,0,2,0,0,1,0,0,1
https://www.github.org,22,2,0,0,0,0,2,1,0,0,0,1,0
http://secure-flipkart.net,26,1,1,0,0,0,2,0,0,1,0,0,1
http://flipkart240.signin.org,29,2,0,0,0,0,2,0,0,1,3,1,1
http://password543-facebook.co,30,1,1,0,0,0,2,0,0,1,3,0,1
http://verify837-amazon.co,26,1,1,0,0,0,2,0,0,1,3,0,1
http://amazon-secure329.in,26,1,1,0,0,0,2,0,0,1,3,0,1
http://215.181.242.129/confirm,30,3,0,0,0,0,3,0,1,1,12,2,1
https://www.twitter.in,22,2,0,0,0,0,2,1,0,0,0,1,0
http://banking-apple.org,24,1,1,0,0,0,2,0,0,1,0,0,1
http://confirm446-amazon.com,28,1,1,0,0,0,2,0,0,1,3,0,1
https://www.facebook.com,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.apple.co,20,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.co,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.twitter.co,22,2,0,0,0,0,2,1,0,0,0,1,0
http://117.78.27.54/update,26,3,0,0,0,0,3,0,1,1,9,2,1
https://www.apple.in,20,2,0,0,0,0,2,1,0,0,0,1,0
https://www.twitter.in,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.in,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.linkedin.net,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.net,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.co,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.com,22,2,0,0,0,0,2,1,0,0,0,1,0
http://google292.confirm.in,27,2,0,0,0,0,2,0,0,1,3,1,1
http://microsoft-account598.net,31,1,1,0,0,0,2,0,0,1,3,0,1
https://www.apple.org,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.google.com,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.com,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.com,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.amazon.com,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.github.co,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.google.co,21,2,0,0,0,0,2,1,0,0,0,1,0
http://secure-amazon.net,24,1,1,0,0,0,2,0,0,1,0,0,1
http://confirm196-facebook.net,30,1,1,0,0,0,2,0,0,1,3,0,1
https://www.microsoft.org,25,2,0,0,0,0,2,1,0,0,0,1,0
https://www.apple.in,20,2,0,0,0,0,2,1,0,0,0,1,0
http://48.220.159.205/banking,29,3,0,0,0,0,3,0,1,1,11,2,1
https://www.apple.com,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.net,25,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.co,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.co,23,2,0,0,0,0,2,1,0,0,0,1,0
http://github-account927.net,28,1,1,0,0,0,2,0,0,1,3,0,1
https://www.flipkart.co,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.org,24,2,0,0,0,0,2,1,0,0,0,1,0
https://www.google.org,22,2,0,0,0,0,2,1,0,0,0,1,0
http://linkedin-secure690.co,28,1,1,0,0,0,2,0,0,1,3,0,1
https://www.flipkart.com,24,2,0,0,0,0,2,1,0,0,0,1,0
http://apple763.verify.org,26,2,0,0,0,0,2,0,0,1,3,1,1
http://confirm259-netflix.org,29,1,1,0,0,0,2,0,0,1,3,0,1
https://www.flipkart.co,23,2,0,0,0,0,2,1,0,0,0,1,0
http://verify-facebook.co,25,1,1,0,0,0,2,0,0,1,0,0,1
https://www.microsoft.in,24,2,0,0,0,0,2,1,0,0,0,1,0
http://228.111.156.58/verify,28,3,0,0,0,0,3,0,1,1,11,2,1
https://www.github.org,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.linkedin.co,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.org,23,2,0,0,0,0,2,1,0,0,0,1,0
http://update-apple.org,23,1,1,0,0,0,2,0,0,1,0,0,1
http://twitter-secure976.in,27,1,1,0,0,0,2,0,0,1,3,0,1
https://www.flipkart.in,23,2,0,0,0,0,2,1,0,0,0,1,0
http://github588.account.org,28,2,0,0,0,0,2,0,0,1,3,1,1
http://netflix-password675.org,30,1,1,0,0,0,2,0,0,1,3,0,1
https://www.twitter.in,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.com,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.flipkart.com,24,2,0,0,0,0,2,1,0,0,0,1,0
http://apple769.password.com,28,2,0,0,0,0,2,0,0,1,3,1,1
http://password309-google.co,28,1,1,0,0,0,2,0,0,1,3,0,1
https://www.amazon.org,22,2,0,0,0,0,2,1,0,0,0,1,0
http://254.18.156.64/confirm,28,3,0,0,0,0,3,0,1,1,10,2,1
https://www.google.org,22,2,0,0,0,0,2,1,0,0,0,1,0
http://155.15.169.129/confirm,29,3,0,0,0,0,3,0,1,1,11,2,1
https://www.apple.net,21,2,0,0,0,0,2,1,0,0,0,1,0
https://www.microsoft.org,25,2,0,0,0,0,2,1,0,0,0,1,0
http://signin-facebook.in,25,1,1,0,0,0,2,0,0,1,0,0,1
https://www.amazon.net,22,2,0,0,0,0,2,1,0,0,0,1,0
https://www.facebook.com,24,2,0,0,0,0,2,1,0,0,0,1,0
http://97.63.78.149/login,25,3,0,0,0,0,3,0,1,1,9,2,1
https://www.netflix.org,23,2,0,0,0,0,2,1,0,0,0,1,0
https://www.netflix.org,23,2,0,0,0,0,2,1,0,0,0,1,0
http://password-apple.com,25,1,1,0,0,0,2,0,0,1,0,0,1
http://secure101-linkedin.net,29,1,1,0,0,0,2,0,0,1,3,0,1
